100,1000
25385,5.5
Aluno_000084,20.434422,24.524835,56
Aluno_000085,32.287057,7.348274,21
Aluno_000086,32.417693,14.357106,63
Aluno_000087,23.343780,14.835513,34
Aluno_000088,5.846797,24.411860,54
Aluno_000089,3.575670,21.672248,77
Aluno_000090,17.816019,25.454207,40
Aluno_000091,30.748729,17.673612,65
Aluno_000092,16.472460,11.623746,49
Aluno_000093,31.437909,22.728080,100
Aluno_000094,10.739339,8.235003,63
Aluno_000095,26.782177,3.259642,99
Aluno_000096,28.305216,22.933816,34
Aluno_000097,19.469884,30.098893,12
Aluno_000098,12.993351,3.677976,65
Aluno_000099,25.902811,29.017113,80
Aluno_000100,4.065387,29.927772,24
Aluno_000101,11.984878,24.689868,48
Aluno_000102,7.225380,2.983079,67
Aluno_000103,25.094940,31.828659,93
Aluno_000104,21.200906,9.572177,8
Aluno_000105,32.726384,25.170610,72
Aluno_000106,10.544222,5.516925,39
Aluno_000107,14.840671,29.975113,52
Aluno_000108,20.403193,23.516682,79
Aluno_000109,29.451684,12.778581,23
Aluno_000110,13.738222,27.642532,76
Aluno_000111,18.276348,22.733862,38
Aluno_000112,20.532754,8.543438,17
Aluno_000113,9.921414,4.246232,16
Aluno_000114,30.963345,30.026105,1
Aluno_000115,27.653878,32.324225,72
Aluno_000116,24.714093,31.528732,37
Aluno_000117,32.211811,6.138756,63
Aluno_000118,5.667415,28.439473,57
Aluno_000119,5.711650,23.806750,42
Aluno_000120,16.677360,23.368321,92
Aluno_000121,26.585247,4.938034,48
Aluno_000122,32.613147,23.721582,6
Aluno_000123,14.938264,7.925918,92
Aluno_000124,18.404499,19.516340,47
Aluno_000125,14.858871,10.889949,20
Aluno_000126,31.323810,28.642721,90
Aluno_000127,4.886159,29.635219,81
Aluno_000128,31.581451,18.356564,31
Aluno_000129,16.082670,11.307573,6
Aluno_000130,11.331798,29.044796,12
Aluno_000131,28.273528,10.236547,6
Aluno_000132,14.075303,32.545891,5
Aluno_000133,28.685364,26.985338,78
Aluno_000134,18.492089,16.242718,98
Aluno_000135,7.311039,30.897014,12
Aluno_000136,3.535048,31.669449,1
Aluno_000137,23.091032,30.396285,36
Aluno_000138,6.022203,32.648195,15
Aluno_000139,19.864535,4.529296,80
Aluno_000140,13.119244,20.926702,59
Aluno_000141,17.269423,31.223406,91
Aluno_000142,28.558625,10.943054,69
Aluno_000143,26.999619,18.655582,27
Aluno_000144,27.663156,26.640076,6
Aluno_000145,23.384872,9.582288,69
Aluno_000146,17.518836,5.494954,51
Aluno_000147,5.740845,18.158400,94
Aluno_000148,12.843738,28.094139,83
Aluno_000149,12.036856,30.926209,7
Aluno_000150,29.523222,27.835827,35
Aluno_000151,27.205276,15.847895,26
Aluno_000152,13.944181,29.558270,55
Aluno_000153,29.906465,16.796308,93
Aluno_000154,19.025604,16.466384,69
Aluno_000155,5.093086,16.271000,1
Aluno_000156,15.194406,28.644848,12
Aluno_000157,7.287902,18.862509,58
Aluno_000158,5.218092,10.253031,33
Aluno_000159,4.593107,30.787521,95
Aluno_000160,8.069810,29.381247,15
Aluno_000161,32.576201,24.477979,44
Aluno_000162,10.336379,22.088645,100
Aluno_000163,17.882784,4.817046,19
Aluno_000164,3.443255,19.680117,22
Aluno_000165,15.215944,26.419640,50
Aluno_000166,9.967536,29.466478,82
Aluno_000167,26.724748,8.921220,74
Aluno_000168,23.417528,20.411716,85
Aluno_000169,4.578100,23.131213,97
Aluno_000170,7.102212,8.943131,5
Aluno_000171,5.287979,6.171186,95
Aluno_000172,22.733696,18.796618,87
Aluno_000173,26.749649,9.075881,73
Aluno_000174,7.563402,24.451787,22
Aluno_000175,21.533035,27.842756,44
Aluno_000176,20.020735,12.133212,93
Aluno_000177,31.921857,20.609236,72
Aluno_000178,23.126282,26.857113,38
Aluno_000179,14.237230,16.304641,28
Aluno_000180,10.424281,23.069538,30
Aluno_000181,20.236015,25.953174,24
Aluno_000182,32.574394,16.891817,53
Aluno_000183,5.003533,13.460763,36
Aluno_000184,4.291976,22.491921,16
Aluno_000185,29.135052,6.081633,22
Aluno_000186,9.952820,7.894188,89
Aluno_000187,24.390806,30.923031,80
Aluno_000188,7.698912,29.186515,31
Aluno_000189,21.338303,17.640455,21
Aluno_000190,13.183210,11.762315,74
Aluno_000191,21.595527,9.371337,98
Aluno_000192,27.680573,29.703945,65
Aluno_000193,24.261058,20.017384,25
Aluno_000194,4.022025,17.306855,16
Aluno_000195,8.076393,4.998288,38
Aluno_000196,28.651462,10.946306,74
Aluno_000197,25.538122,24.812408,98
Aluno_000198,5.973171,27.725855,63
Aluno_000199,17.917776,27.041655,11
Aluno_000200,30.823288,6.765147,94
Aluno_000201,12.359335,13.552829,68
Aluno_000202,12.175860,7.276108,5
Aluno_000203,4.162624,3.250141,32
Aluno_000204,18.590596,16.374772,92
Aluno_000205,25.837087,22.000926,78
Aluno_000206,29.072263,28.273806,75
Aluno_000207,25.677751,13.932614,85
Aluno_000208,31.649998,23.252836,49
Aluno_000209,8.259692,16.438808,12
Aluno_000210,19.137096,32.172022,12
Aluno_000211,10.818328,12.836085,31
Aluno_000212,5.348493,14.288558,88
Aluno_000213,9.714413,2.856450,16
Aluno_000214,27.598105,7.821665,66
Aluno_000215,12.286812,24.132190,55
Aluno_000216,5.385019,24.921394,89
Aluno_000217,29.897502,21.146147,54
Aluno_000218,22.096288,14.060878,34
Aluno_000219,28.135651,30.560126,72
Aluno_000220,20.261052,7.186884,75
Aluno_000221,3.160690,20.472738,59
Aluno_000222,32.105352,15.833315,69
Aluno_000223,6.786151,25.338440,91
Aluno_000224,9.477249,30.255349,84
Aluno_000225,30.127371,11.545843,36
Aluno_000226,22.081928,25.114345,28
Aluno_000227,7.102903,7.445699,57
Aluno_000228,8.002149,23.930421,85
Aluno_000229,29.452086,13.317317,42
Aluno_000230,5.149507,32.100255,67
Aluno_000231,24.721649,8.238897,78
Aluno_000232,27.085044,7.034525,9
Aluno_000233,18.795404,21.119151,24
Aluno_000234,19.379276,15.681332,61
Aluno_000235,20.568216,13.431055,1
Aluno_000236,31.603792,6.140328,1
Aluno_000237,19.673643,20.228906,36
Aluno_000238,13.267347,30.209144,37
Aluno_000239,28.164493,22.959794,2
Aluno_000240,32.205637,19.244596,99
Aluno_000241,12.058941,24.791864,100
Aluno_000242,29.937563,20.787565,32
Aluno_000243,12.417986,15.661844,86
Aluno_000244,26.679161,4.439713,15
Aluno_000245,4.239967,8.370071,97
Aluno_000246,14.308969,28.328668,93
Aluno_000247,33.063193,25.461616,4
Aluno_000248,14.280767,7.894013,3
Aluno_000249,21.275346,18.358597,26
Aluno_000250,29.489652,30.160043,75
Aluno_000251,4.000371,8.343562,29
Aluno_000252,26.272468,27.593444,37
Aluno_000253,25.502588,20.174013,95
Aluno_000254,10.833807,6.039815,19
Aluno_000255,22.984411,20.167081,20
Aluno_000256,12.658945,9.539444,30
Aluno_000257,28.027009,31.543351,98
Aluno_000258,14.905196,9.096508,28
Aluno_000259,11.236221,6.944995,15
Aluno_000260,13.015066,8.084357,39
Aluno_000261,4.113025,11.976188,47
Aluno_000262,5.137804,23.824035,44
Aluno_000263,29.418048,3.676219,100
Aluno_000264,19.734816,15.918571,70
Aluno_000265,13.778613,17.193394,5
Aluno_000266,23.236956,15.724468,52
Aluno_000267,11.017912,14.278984,22
Aluno_000268,32.152997,16.009424,92
Aluno_000269,19.749239,3.020499,88
Aluno_000270,20.887580,9.486805,23
Aluno_000271,16.726249,9.233649,42
Aluno_000272,8.477001,30.046525,87
Aluno_000273,6.843033,11.253258,6
Aluno_000274,15.898253,19.882196,80
Aluno_000275,25.666553,14.579253,53
Aluno_000276,24.255441,25.413320,55
Aluno_000277,16.937355,26.279579,72
Aluno_000278,27.655797,25.893246,8
Aluno_000279,9.511816,12.855403,57
Aluno_000280,27.748797,13.890613,49
Aluno_000281,27.315081,19.790430,34
Aluno_000282,31.769414,17.485753,85
Aluno_000283,31.195177,4.832992,85
Aluno_000284,5.553492,30.422411,28
Aluno_000285,7.609216,17.444416,55
Aluno_000286,24.378065,22.941072,4
Aluno_000287,20.687596,20.835465,58
Aluno_000288,29.788723,29.355066,4
Aluno_000289,16.937262,24.030629,84
Aluno_000290,6.309883,12.186977,72
Aluno_000291,5.300296,9.103816,42
Aluno_000292,33.083394,27.065324,30
Aluno_000293,20.658570,18.737651,67
Aluno_000294,29.293055,27.239191,93
Aluno_000295,8.829804,26.670386,51
Aluno_000296,14.160815,23.541852,71
Aluno_000297,8.727605,32.644885,44
Aluno_000298,5.177877,12.430229,72
Aluno_000299,10.552640,6.422781,14
Aluno_000300,21.567197,7.231369,31
Aluno_000301,27.872440,14.661856,47
Aluno_000302,3.197321,12.445262,56
Aluno_000303,9.500328,15.060037,69
Aluno_000304,6.790666,29.486045,52
Aluno_000305,9.373021,22.937590,87
Aluno_000306,29.741405,9.600548,22
Aluno_000307,4.365872,11.173318,58
Aluno_000308,27.610969,29.324800,58
Aluno_000309,24.263991,21.524442,81
Aluno_000310,15.894827,23.404023,14
Aluno_000311,14.645875,29.593795,6
Aluno_000312,29.938680,26.555643,15
Aluno_000313,6.685872,19.873480,50
Aluno_000314,23.996261,31.616556,91
Aluno_000315,6.547925,13.738512,42
Aluno_000316,26.100368,12.063458,56
Aluno_000317,22.208720,30.920365,46
Aluno_000318,13.680402,25.797690,51
Aluno_000319,22.983734,28.209048,59
Aluno_000320,18.846638,16.971067,81
Aluno_000321,24.271616,28.856756,74
Aluno_000322,7.730073,15.088043,53
Aluno_000323,12.112843,25.137488,10
Aluno_000324,14.361930,31.841042,41
Aluno_000325,22.945066,2.876834,45
Aluno_000326,30.170629,26.756757,12
Aluno_000327,21.012400,4.090941,63
Aluno_000328,21.664421,26.609308,89
Aluno_000329,25.925865,24.198272,36
Aluno_000330,5.636784,12.160682,77
Aluno_000331,21.924140,28.973790,71
Aluno_000332,27.594155,28.237152,82
Aluno_000333,21.734842,10.632861,84
Aluno_000334,6.541909,7.774556,40
Aluno_000335,22.445624,11.218576,85
Aluno_000336,7.775332,21.888546,70
Aluno_000337,4.676590,13.217240,13
Aluno_000338,6.054728,12.005406,43
Aluno_000339,11.546448,13.289432,79
Aluno_000340,13.866266,16.916657,93
Aluno_000341,11.373414,30.991514,8
Aluno_000342,32.782455,10.536895,36
Aluno_000343,4.846203,28.885814,59
Aluno_000344,20.784086,20.946876,10
Aluno_000345,30.807557,27.272067,78
Aluno_000346,23.945857,22.920870,53
Aluno_000347,18.858022,19.231698,65
Aluno_000348,27.564558,18.040011,76
Aluno_000349,23.514568,7.092864,3
Aluno_000350,16.011441,30.606467,24
Aluno_000351,20.195013,12.460192,56
Aluno_000352,23.377431,20.286773,77
Aluno_000353,29.992178,21.371603,76
Aluno_000354,32.361035,25.932159,18
Aluno_000355,10.548816,8.038626,69
Aluno_000356,6.730140,12.727301,72
Aluno_000357,20.964196,18.422231,29
Aluno_000358,15.008045,6.012595,31
Aluno_000359,24.659470,22.310398,60
Aluno_000360,17.282465,32.292131,16
Aluno_000361,22.913001,21.967027,59
Aluno_000362,8.898725,7.728322,31
Aluno_000363,23.468334,8.271024,49
Aluno_000364,13.063888,2.963283,94
Aluno_000365,31.269750,13.482901,22
Aluno_000366,23.643093,25.575328,34
Aluno_000367,13.562101,17.964763,15
Aluno_000368,7.036366,13.520524,86
Aluno_000369,7.152683,10.054279,28
Aluno_000370,15.792905,5.897401,93
Aluno_000371,16.324703,14.201500,30
Aluno_000372,30.323730,19.023045,87
Aluno_000373,22.735639,3.788898,81
Aluno_000374,23.799296,11.831775,89
Aluno_000375,11.823906,13.895109,96
Aluno_000376,3.562137,7.581762,58
Aluno_000377,13.010084,31.236907,41
Aluno_000378,7.207931,8.960862,13
Aluno_000379,9.624145,2.978418,85
Aluno_000380,14.161319,16.771818,95
Aluno_000381,10.047147,7.393895,88
Aluno_000382,23.058659,4.304412,41
Aluno_000383,15.524936,20.109247,23
Aluno_000384,27.863526,26.595025,15
Aluno_000385,30.192426,19.177620,58
Aluno_000386,31.079119,10.156431,91
Aluno_000387,26.879476,13.017129,86
Aluno_000388,14.506027,27.902849,38
Aluno_000389,7.434624,16.115115,74
Aluno_000390,27.710224,4.805324,46
Aluno_000391,10.087086,15.758530,54
Aluno_000392,14.695437,27.772361,84
Aluno_000393,4.433223,19.597170,28
Aluno_000394,20.275587,18.403368,2
Aluno_000395,32.875186,10.557368,78
Aluno_000396,15.651263,30.936906,1
Aluno_000397,32.941318,9.422333,87
Aluno_000398,27.231580,5.209922,44
Aluno_000399,29.504947,14.966255,38
Aluno_000400,31.843875,21.595106,66
Aluno_000401,29.451538,26.197374,89
Aluno_000402,6.914503,29.422994,67
Aluno_000403,25.025843,22.831014,53
Aluno_000404,6.646129,17.920530,69
Aluno_000405,20.425853,28.960468,7
Aluno_000406,12.418998,30.856353,100
Aluno_000407,26.328714,27.012939,78
Aluno_000408,14.310109,23.614435,47
Aluno_000409,9.717802,27.261937,12
Aluno_000410,5.519305,31.085696,63
Aluno_000411,29.722602,9.092988,42
Aluno_000412,16.215321,17.670569,99
Aluno_000413,20.580491,29.163920,55
Aluno_000414,11.830175,9.946901,64
Aluno_000415,29.242007,16.585438,13
Aluno_000416,10.482812,10.174050,12
Aluno_000417,7.297044,25.193545,7
Aluno_000418,15.724559,13.897315,51
Aluno_000419,29.517844,28.822887,1
Aluno_000420,25.483355,18.870688,32
Aluno_000421,17.427041,16.443698,48
Aluno_000422,11.156637,4.402352,6
Aluno_000423,25.716787,10.255755,15
Aluno_000424,5.217692,21.966745,27
Aluno_000425,20.752441,31.934589,8
Aluno_000426,8.727577,7.236997,44
Aluno_000427,22.607566,16.975043,27
Aluno_000428,13.838964,21.442898,46
Aluno_000429,29.089799,9.688056,88
Aluno_000430,23.973495,22.169139,16
Aluno_000431,30.043189,24.831806,12
Aluno_000432,17.725351,30.956306,76
Aluno_000433,12.553621,3.840232,82
Aluno_000434,30.363119,29.949909,16
Aluno_000435,16.520597,8.571465,96
Aluno_000436,22.715163,22.346474,89
Aluno_000437,24.448826,30.447638,15
Aluno_000438,8.403393,30.371800,25
Aluno_000439,20.038545,16.665613,87
Aluno_000440,16.300203,10.121085,27
Aluno_000441,15.058082,7.290986,87
Aluno_000442,21.966029,21.527780,28
Aluno_000443,10.670678,4.165648,77
Aluno_000444,11.553704,32.304993,93
Aluno_000445,22.174132,6.260477,44
Aluno_000446,28.792283,32.027199,42
Aluno_000447,30.683505,18.717321,4
Aluno_000448,20.257553,13.017634,2
Aluno_000449,10.667543,9.737126,92
Aluno_000450,16.008592,17.120672,57
Aluno_000451,7.167147,23.688140,33
Aluno_000452,21.835778,5.223755,39
Aluno_000453,3.295555,28.115973,62
Aluno_000454,12.481586,26.739170,47
Aluno_000455,4.560255,19.834100,17
Aluno_000456,24.825086,25.281789,21
Aluno_000457,14.509569,16.118337,91
Aluno_000458,17.983985,13.291115,95
Aluno_000459,13.296109,21.680247,67
Aluno_000460,25.640724,26.037689,30
Aluno_000461,25.764888,31.970241,10
Aluno_000462,18.387561,20.933007,78
Aluno_000463,31.650641,22.948394,57
Aluno_000464,30.385520,5.145114,91
Aluno_000465,19.965787,8.818184,93
Aluno_000466,30.206324,12.894112,52
Aluno_000467,15.817867,23.632933,31
Aluno_000468,19.448906,18.542102,59
Aluno_000469,12.981273,15.613421,76
Aluno_000470,3.147521,28.430493,18
Aluno_000471,21.412281,14.041528,85
Aluno_000472,27.859865,24.472607,15
Aluno_000473,5.463722,32.421851,97
Aluno_000474,21.802098,12.343850,14
Aluno_000475,6.081540,15.259831,7
Aluno_000476,14.930071,13.942822,92
Aluno_000477,32.575830,28.346428,55
Aluno_000478,18.994822,29.817633,63
Aluno_000479,32.662747,30.726471,93
Aluno_000480,7.244655,15.880342,98
Aluno_000481,26.474454,19.128533,71
Aluno_000482,10.461466,3.950979,25
Aluno_000483,20.193081,8.792321,88
Aluno_000484,22.105742,26.410373,32
Aluno_000485,22.540865,29.674354,24
Aluno_000486,11.415882,21.753263,4
Aluno_000487,13.925870,10.453147,53
Aluno_000488,10.574997,5.775747,66
Aluno_000489,15.819598,15.889593,98
Aluno_000490,28.849423,28.877095,71
Aluno_000491,10.519917,18.401138,95
Aluno_000492,14.447566,10.279495,59
Aluno_000493,7.797127,9.595747,100
Aluno_000494,8.022217,29.942388,3
Aluno_000495,13.522730,6.959874,49
Aluno_000496,23.788407,11.766872,44
Aluno_000497,13.417852,6.497184,6
Aluno_000498,12.989504,30.749874,32
Aluno_000499,24.860247,30.110933,2
Aluno_000500,27.485287,31.595246,33
Aluno_000501,21.048509,13.901112,1
Aluno_000502,22.054258,5.401169,39
Aluno_000503,8.876916,31.474380,47
Aluno_000504,15.063972,29.129256,97
Aluno_000505,25.706351,21.196514,52
Aluno_000506,7.297651,10.413396,6
Aluno_000507,18.392890,2.726268,41
Aluno_000508,10.022014,18.245217,58
Aluno_000509,15.887605,22.690018,20
Aluno_000510,27.349892,14.544231,33
Aluno_000511,24.011104,25.910335,7
Aluno_000512,30.107519,17.638300,90
Aluno_000513,16.088173,3.928955,10
Aluno_000514,31.739889,9.597023,94
Aluno_000515,8.892269,7.448420,73
Aluno_000516,19.049532,25.725176,85
Aluno_000517,28.826345,26.440779,49
Aluno_000518,25.615158,7.603790,77
Aluno_000519,4.433046,4.203261,50
Aluno_000520,23.099775,7.179130,98
Aluno_000521,15.292526,26.639396,47
Aluno_000522,27.065664,26.897426,96
Aluno_000523,12.842644,30.185416,56
Aluno_000524,20.575434,3.587678,46
Aluno_000525,15.831910,25.230249,98
Aluno_000526,18.840584,14.425326,56
Aluno_000527,29.763626,6.343013,89
Aluno_000528,7.971969,15.448102,3
Aluno_000529,22.745125,12.351800,87
Aluno_000530,17.500220,6.211857,91
Aluno_000531,29.637033,28.137394,87
Aluno_000532,22.278173,3.049751,87
Aluno_000533,8.353542,24.963378,29
Aluno_000534,26.866639,14.393331,34
Aluno_000535,19.272462,9.286588,36
Aluno_000536,3.625984,16.466414,32
Aluno_000537,11.063840,31.064988,91
Aluno_000538,28.950404,27.191648,28
Aluno_000539,28.479326,20.406484,89
Aluno_000540,13.336732,16.025838,62
Aluno_000541,28.151165,10.811236,60
Aluno_000542,14.854249,28.677316,95
Aluno_000543,11.825418,24.414791,51
Aluno_000544,4.466590,19.326218,21
Aluno_000545,23.238075,31.070543,40
Aluno_000546,26.907937,18.466810,23
Aluno_000547,19.216561,19.375108,5
Aluno_000548,12.038486,15.686110,40
Aluno_000549,27.779441,24.070103,52
Aluno_000550,31.056691,5.405124,6
Aluno_000551,19.571538,13.551903,37
Aluno_000552,12.316891,31.182675,98
Aluno_000553,26.074322,27.135378,1
Aluno_000554,15.241862,7.767295,92
Aluno_000555,21.493133,21.053648,44
Aluno_000556,29.564884,25.078594,50
Aluno_000557,21.455910,16.144298,99
Aluno_000558,8.259089,10.919133,84
Aluno_000559,27.945351,29.781327,4
Aluno_000560,28.551870,9.225679,38
Aluno_000561,25.392489,17.683426,74
Aluno_000562,4.758534,21.959807,91
Aluno_000563,5.345917,11.109051,24
Aluno_000564,32.879154,13.297020,54
Aluno_000565,16.402144,29.625359,76
Aluno_000566,10.877262,30.435844,11
Aluno_000567,29.318519,32.473682,85
Aluno_000568,27.309060,19.694153,18
Aluno_000569,25.161447,21.892841,38
Aluno_000570,10.646490,9.050922,25
Aluno_000571,31.829516,13.154580,79
Aluno_000572,26.998878,6.711374,50
Aluno_000573,15.330507,19.785425,71
Aluno_000574,17.266753,31.757967,81
Aluno_000575,8.683646,9.775857,22
Aluno_000576,25.159283,12.318623,10
Aluno_000577,31.978431,30.576136,55
Aluno_000578,9.385186,26.417817,79
Aluno_000579,7.414837,3.824348,49
Aluno_000580,31.149707,8.764340,6
Aluno_000581,6.900184,20.316981,84
Aluno_000582,20.490663,8.526969,37
Aluno_000583,25.921121,2.718703,4
Aluno_000584,22.311545,14.299724,37
Aluno_000585,21.050646,17.582569,80
Aluno_000586,28.437149,29.458034,99
Aluno_000587,3.869408,19.380162,38
Aluno_000588,6.865587,21.936028,79
Aluno_000589,21.393995,15.699915,82
Aluno_000590,23.175772,20.632340,42
Aluno_000591,30.650963,26.577641,16
Aluno_000592,24.853777,14.835055,8
Aluno_000593,8.952872,29.129394,84
Aluno_000594,30.653742,30.738963,91
Aluno_000595,7.203303,12.867709,61
Aluno_000596,30.884690,28.303448,11
Aluno_000597,4.530417,10.603488,54
Aluno_000598,11.022191,17.875354,98
Aluno_000599,29.875077,26.951539,28
Aluno_000600,12.234107,29.833736,91
Aluno_000601,26.991770,17.425723,22
Aluno_000602,4.505885,7.171257,58
Aluno_000603,26.807284,27.361178,92
